userId,movieId,rating,timestamp
6,36,5.0,845553726
6,47,4.0,845553317
6,50,1.0,845553381
6,62,4.0,845553660
6,95,4.0,845553559
6,104,4.0,845554349
6,110,5.0,845553283
6,141,4.0,845553586
6,145,4.0,845553966
6,150,4.0,845553110
6,153,3.0,845553146
6,158,4.0,845553660
6,160,5.0,845553457
6,161,3.0,845553253
6,163,3.0,845553907
6,165,3.0,845553146
6,168,5.0,845553695
6,185,3.0,845553283
6,208,3.0,845553253
6,225,4.0,845553381
6,231,3.0,845553174
6,253,3.0,845553283
6,266,3.0,845553457
6,288,2.0,845553283
6,292,4.0,845553253
6,293,3.0,845553660
6,296,2.0,845553110
6,316,5.0,845553174
6,317,4.0,845553457
6,318,5.0,845553200
6,329,4.0,845553200
6,333,5.0,845553757
6,337,5.0,845553586
6,339,4.0,845553253
6,344,3.0,845553146
6,349,5.0,845553146
6,350,5.0,845553489
6,353,4.0,845553726
6,356,5.0,845553200
6,357,3.0,845553457
6,364,5.0,845553317
6,367,4.0,845553317
6,368,5.0,845553726
6,370,4.0,845553794
6,377,5.0,845553317
6,380,4.0,845553110
6,410,3.0,845553354
6,432,5.0,845553489
6,434,4.0,845553200
6,435,3.0,845553489
6,440,4.0,845553457
6,454,4.0,845553283
6,457,5.0,845553174
6,466,2.0,845553844
6,474,4.0,845553522
6,480,5.0,845553200
6,485,3.0,845553794
6,500,5.0,845553354
6,508,4.0,845553586
6,509,3.0,845553522
6,520,3.0,845553844
6,527,3.0,845553426
6,539,3.0,845553426
6,552,3.0,845553875
6,553,5.0,845553559
6,587,5.0,845553381
6,588,5.0,845553146
6,589,3.0,845553317
6,590,5.0,845553109
6,592,3.0,845553109
6,593,4.0,845553174
6,594,4.0,845553819
6,595,5.0,845553174
6,596,3.0,845554141
6,597,4.0,845553354
6,608,3.0,845553844
6,708,4.0,845554376
6,736,5.0,845553619
6,780,5.0,845556915
6,1073,3.0,845555571
7,1,4.5,1106635946
7,50,4.5,1106635993
7,150,4.5,1106635925
7,165,4.0,1106635987
7,260,5.0,1106635933
7,356,5.0,1106635915
7,380,3.0,1106635937
7,466,5.0,1106635532
7,480,5.0,1106635917
7,587,2.0,1106635714
7,588,3.0,1106635971
7,589,2.5,1106635940
7,592,3.0,1106635922
7,593,5.0,1106635912
7,595,3.5,1106712636
7,648,4.0,1106635981
7,750,4.0,1106636810
7,780,4.5,1106635943
7,924,4.0,1106712615
7,1101,4.0,1106635502
7,1196,4.0,1106635996
7,1208,4.0,1106635462
7,1210,4.0,1106635965
7,1219,5.0,1106635496
7,1220,4.5,1106635464
7,1240,5.0,1106712575
7,1246,1.5,1106635678
7,1270,5.0,1106635681
7,1517,3.5,1106635489
7,1584,5.0,1106635423
7,1610,4.0,1106635429
7,1617,3.0,1107127060
7,1682,3.0,1106635653
7,1784,0.5,1106635416
7,1917,4.0,1106635484
7,1923,1.5,1106635444
7,1954,4.5,1106635657
7,2324,2.0,1106712559
7,2353,3.5,1106635625
7,2529,5.0,1106635640
7,2628,1.5,1106712553
7,2640,3.0,1106635540
7,2671,4.5,1113542732
7,2683,2.0,1106635420
7,2701,1.5,1106713076
7,2762,4.5,1106635648
7,2858,4.0,1106712546
7,3114,4.5,1106635500
7,3408,4.5,1106712549
7,3578,1.5,1106636534
7,3623,1.0,1106712541
7,3793,3.5,1106635630
7,3977,2.5,1106635635
7,3994,3.0,1161738301
7,4018,4.0,1106712913
7,4246,2.0,1110855253
7,4306,4.0,1106635524
7,4370,4.5,1106712869
7,4886,4.0,1106636531
7,4896,4.0,1106636718
7,4963,4.0,1106636702
7,4993,4.5,1106636589
7,4995,4.5,1106636610
7,5218,3.5,1106712866
7,5349,3.5,1106636606
7,5378,0.5,1106635735
7,5445,4.0,1106636707
7,5459,3.0,1106712820
7,5502,1.5,1106635745
7,5618,5.0,1106713586
7,5816,4.5,1106635705
7,5952,4.5,1106636527
7,5989,4.0,1106636600
7,6333,4.0,1106636516
7,6365,4.0,1106712831
7,6539,4.5,1106636584
7,6863,4.5,1106712827
7,6934,2.0,1106712812
7,7143,4.5,1106636579
7,7153,4.0,1106636520
7,8360,3.5,1106636782
7,8368,2.5,1106636592
7,8636,4.5,1106636511
7,8665,3.5,1108602755
7,8961,4.0,1106636064
7,32587,3.5,1128486479
7,33493,1.0,1121041079
7,33794,2.0,1121041002
7,34048,3.0,1121041015
7,45499,4.0,1157949636
7,48516,1.0,1169687318
7,49272,4.5,1165876367
8,2,4.0,839463806
8,10,2.0,839463509
8,11,4.0,839463806
8,21,4.0,839463564
8,32,3.0,839463624
8,34,5.0,839463546
8,39,3.0,839463644
8,47,4.0,839463546
8,50,5.0,839463644
8,110,3.0,839463527
8,141,3.0,839464076
8,150,4.0,839463422
8,153,2.0,839463451
8,185,5.0,839463509
8,208,3.0,839463509
8,231,4.0,839463470
8,235,3.0,839464076
8,253,5.0,839463509
8,292,3.0,839463489
8,296,4.0,839463422
8,317,3.0,839463644
8,318,5.0,839463489
8,339,3.0,839463509
8,356,3.0,839463527
8,357,5.0,839463767
8,364,5.0,839463546
8,367,3.0,839463564
8,377,4.0,839463644
8,380,5.0,839463422
8,432,1.0,839463702
8,440,3.0,839463728
8,454,4.0,839463546
8,457,3.0,839463489
8,480,4.0,839463527
8,500,2.0,839463624
8,527,5.0,839463728
8,539,3.0,839463728
8,586,3.0,839463702
8,587,3.0,839463702
8,590,5.0,839463422
8,592,3.0,839463422
8,593,4.0,839463470
8,597,3.0,839463728
9,223,4.0,1044656650
9,923,5.0,1044657026
9,1198,5.0,1044656716
9,1270,5.0,1044657088
9,2011,3.0,1044657200
9,2012,4.0,1044657237
9,4993,5.0,1044657051
9,5218,4.0,1044656811
9,5378,3.0,1044656811
9,5445,4.0,1044656792
9,5481,5.0,1044656836
9,5952,5.0,1044656908
9,5956,4.0,1044656962
10,296,1.0,1455303387
10,356,3.5,1455301685
10,588,4.0,1455306173
10,597,3.5,1455357645
10,912,4.0,1455302254
10,1028,0.5,1455306152
10,1247,3.0,1455303518
10,1307,3.0,1455357613
10,1784,3.5,1455301699
10,2571,0.5,1455356378
10,2671,3.5,1455357517
10,2762,0.5,1455356388
10,2858,1.0,1455356578
10,2959,0.5,1455356582
10,3578,4.0,1455356591
10,4246,3.5,1455302676
10,4306,4.5,1455356595
10,4447,4.5,1455398321
10,4993,4.0,1455356385
10,4995,4.0,1455301798
10,5952,4.0,1455356588
10,6377,3.5,1455306101
10,6942,4.0,1455301621
10,7153,4.0,1455356347
10,8636,3.5,1455356713
10,8665,3.5,1455356327
10,8961,2.5,1455302401
10,33679,3.0,1455357626
10,33794,5.0,1455302031
10,49272,5.0,1455302162
10,51662,3.0,1455356357
10,54286,3.5,1455356320
10,56367,3.5,1455301825
10,58559,4.5,1455302113
10,68954,4.0,1455304158
10,69844,3.0,1455399200
10,72998,2.5,1455356351
10,73017,3.0,1455356691
10,81845,5.0,1455302591
10,91529,5.0,1455302120
10,96079,5.0,1455302172
10,106782,1.0,1455398089
10,109374,0.5,1455302315
10,109487,0.5,1455398092
11,6,5.0,902154266
11,10,3.0,902154316
11,36,4.0,902155135
11,95,3.0,902154458
11,110,5.0,902154266
11,150,5.0,902154266
11,153,3.0,902154593
11,165,3.0,902154567
11,208,3.0,902154706
11,292,4.0,902154383
11,318,4.0,902155070
11,349,5.0,902154342
11,356,5.0,901200263
11,368,3.0,904510567
11,377,3.0,902154431
11,380,4.0,902154431
11,434,3.0,902154685
11,457,5.0,902154316
11,466,3.0,902154805
11,474,4.0,902154431
11,480,4.0,902154383
11,589,4.0,902154266
11,593,5.0,902155102
11,648,4.0,902154514
11,733,4.0,902154431
11,736,4.0,902154542
11,780,4.0,902154487
11,1101,5.0,901200233
11,1210,4.0,902154266
11,1370,3.0,902154383
11,1391,1.0,902154685
11,1552,4.0,902154458
11,1573,3.0,902154542
11,1584,5.0,902155136
11,1608,4.0,902154316
11,1704,4.0,902155102
11,1721,5.0,902154989
11,1784,5.0,902155043
11,1917,4.0,901200037
11,1923,4.0,904510428
11,2028,5.0,902153951
12,39,4.0,1247264471
12,168,5.0,1247264411
12,357,3.5,1247264106
12,1265,3.5,1247264118
12,1721,5.0,1247264463
12,2100,3.5,1247263337
12,2572,5.0,1247263689
12,4018,4.5,1247264420
12,6942,5.0,1247264138
13,47,5.0,987895819
13,597,3.0,987456968
13,1198,5.0,987456848
13,1639,4.0,987456818
13,1721,4.0,987456818
13,2174,3.0,987456818
13,2571,5.0,987457007
13,3578,5.0,987895902
13,3717,3.0,987895952
13,3753,4.0,987895902
13,3793,4.0,987895902
13,3897,4.0,987895582
13,3977,3.0,987895952
13,3996,5.0,987895902
13,4011,5.0,987895651
14,7,3.0,835441989
14,19,1.0,835441168
14,25,4.0,835441394
14,32,4.0,835441168
14,39,3.0,835441186
14,47,5.0,835441133
14,95,5.0,835441295
14,110,5.0,835441107
14,150,4.0,835440977
14,153,2.0,835441012
14,231,3.0,835441042
14,266,5.0,835441168
14,288,4.0,835441107
14,296,3.0,835440978
14,318,3.0,835441042
14,337,5.0,835441239
14,339,4.0,835441066
14,344,2.0,835441012
14,356,4.0,835441239
14,367,1.0,835441210
14,377,3.0,835441328
14,434,4.0,835441066
14,480,3.0,835441262
14,508,3.0,835441558
14,509,5.0,835441347
14,527,3.0,835441371
14,539,4.0,835441415
14,552,3.0,835441558
14,553,4.0,835441239
14,586,3.0,835441451
14,590,4.0,835440977
14,592,2.0,835440976
14,593,4.0,835441086
14,597,3.0,835441431
14,784,1.0,835442447
15,1,2.5,1510577970
15,47,3.5,1510571970
15,158,1.0,1299424840
15,172,1.0,1299424762
15,260,5.0,1510571946
15,293,3.0,1510571962
15,296,4.0,1510571877
15,318,5.0,1510571866
15,356,5.0,1510571873
15,364,3.0,1510577958
15,527,5.0,1510571982
15,588,3.0,1510577985
15,589,5.0,1510572012
15,596,2.0,1510578088
15,780,3.5,1510572881
15,858,4.0,1510571941
15,1196,5.0,1510572645
15,1198,4.0,1510571989
15,1200,5.0,1510572775
15,1210,5.0,1510572653
15,1214,5.0,1510572684
15,1240,4.0,1510572646
15,1265,3.5,1510572001
15,1270,5.0,1510571953
15,1527,3.0,1510572660
15,1653,4.5,1510572798
15,2011,5.0,1510572060
15,2012,4.0,1510572114
15,2028,3.5,1510571984
15,2081,3.0,1510578011
15,2329,4.5,1510572005
15,2571,4.0,1510571744
15,2762,3.0,1510571764
15,2858,4.0,1510571751
15,2916,4.5,1510572872
15,2959,2.5,1510571747
15,3147,5.0,1510571797
15,3535,3.5,1510572486
15,3578,5.0,1510571768
15,3753,3.0,1510571680
15,3949,4.0,1510572144
15,3994,3.0,1510571677
15,4018,4.0,1299425113
15,4022,3.5,1510572048
15,4226,1.5,1510571774
15,4306,3.0,1510577965
15,4370,4.0,1510573239
15,4720,5.0,1510571736
15,4886,3.5,1510577956
15,4993,3.5,1510571754
15,4995,5.0,1510571789
15,5445,4.0,1510571793
15,5618,3.0,1510578001
15,5952,3.5,1510571759
15,5989,5.0,1510571938
15,6377,3.0,1510577979
15,6502,3.5,1510571682
15,6874,3.0,1510572077
15,7438,3.0,1510572163
15,8360,2.5,1510578083
15,8644,3.5,1510572823
15,8961,2.5,1510577973
15,33493,5.0,1510572900
15,48774,3.0,1510573220
15,48780,4.5,1510572075
15,50872,3.0,1510577962
15,56174,3.5,1510572810
15,58559,2.0,1510571886
15,59315,2.0,1510572096
15,60069,3.5,1510577951
15,68954,3.5,1510577953
15,70286,3.5,1510572656
15,72998,3.0,1510572052
15,79132,3.5,1510571930
15,89745,2.0,1510572842
15,91500,3.0,1510573214
15,91529,2.0,1510571987
15,99114,1.0,1510571958
15,109374,2.0,1510572056
15,109487,4.0,1510571878
15,112852,1.5,1510571973
15,122904,2.0,1510571949
16,47,3.5,1377477814
16,50,4.0,1377476781
16,111,4.5,1377477446
16,260,3.0,1377476936
16,293,4.0,1377477870
16,296,3.0,1377477302
16,318,4.0,1377476766
16,356,3.5,1377477951
16,527,4.0,1377476787
16,541,4.5,1377477340
16,593,3.0,1377476977
16,608,4.5,1377477406
16,750,4.5,1377476825
16,858,2.5,1377476772
16,904,3.5,1377476805
16,912,3.5,1377476810
16,923,3.5,1377477349
16,1089,4.0,1377477608
16,1136,4.0,1377476972
16,1148,4.0,1377476909
16,1193,4.0,1377476813
16,1196,3.0,1377476993
16,1197,4.0,1377477008
16,1198,3.5,1377476852
16,1199,5.0,1377477911
16,1201,3.0,1377477410
16,1203,4.0,1377476856
16,1207,4.0,1377476891
16,1208,4.0,1377477450
16,1213,3.5,1377476956
16,1214,4.0,1377477839
16,1219,3.0,1377477594
16,1222,4.5,1377477957
16,1230,4.0,1377477576
16,1247,4.0,1377477535
16,1252,4.5,1377476948
16,1276,4.0,1377477457
16,1617,3.5,1377477542
16,1704,3.5,1377477954
16,2329,3.5,1377477278
16,2571,3.5,1377476921
16,2762,3.5,1377477612
16,2858,3.5,1377476998
16,2959,3.5,1377476874
16,3949,4.0,1377477886
16,4011,3.0,1377477891
16,4226,4.5,1377476925
16,4878,3.5,1377477936
16,4973,4.0,1377476860
16,4993,3.5,1377477289
16,5618,4.5,1377476877
16,5952,3.5,1377477424
16,7153,3.5,1377477293
16,7361,3.5,1377477402
16,48394,4.0,1377477809
16,58559,4.5,1377476817
16,60069,4.0,1377477834
16,68954,4.0,1377477654
16,78499,4.5,1377477830
16,79132,3.0,1377476916
16,91529,4.5,1377477940
17,1,4.5,1305696483
17,47,4.0,1307262715
17,50,4.5,1305697013
17,110,4.5,1305696470
17,111,4.0,1326943208
17,150,3.5,1305696497
17,260,5.0,1305696468
17,293,3.5,1307262308
17,296,5.0,1305696455
17,318,5.0,1305696465
17,356,5.0,1305696457
17,480,4.5,1305696463
17,527,4.5,1305696664
17,541,3.5,1322628857
17,589,4.5,1305696475
17,590,4.5,1305696492
17,592,4.5,1305696480
17,593,4.5,1305696461
17,750,4.5,1307262443
17,780,4.0,1305696486
17,858,5.0,1305696683
17,904,4.0,1307262274
17,910,3.5,1305696226
17,1036,4.0,1305696741
17,1089,4.0,1307262280
17,1090,4.5,1322629080
17,1193,4.5,1305696771
17,1196,5.0,1305696635
17,1197,3.5,1305696774
17,1198,4.5,1305696619
17,1201,5.0,1305696878
17,1206,5.0,1322628945
17,1210,5.0,1305696490
17,1213,4.5,1305696699
17,1221,4.5,1305696752
17,1222,4.5,1305696870
17,1234,4.0,1305696795
17,1240,5.0,1305696931
17,1252,4.0,1307262291
17,1258,4.0,1322628838
17,1259,4.0,1305696786
17,1270,4.5,1305696846
17,1291,4.0,1305696691
17,1466,3.0,1322629229
17,1732,5.0,1322629209
17,2005,4.0,1305696258
17,2028,4.5,1305696726
17,2194,4.0,1305696788
17,2329,4.5,1305696670
17,2502,4.5,1322629245
17,2571,5.0,1305696756
17,2762,4.0,1305696835
17,2858,4.0,1322628761
17,2959,4.5,1305696867
17,3147,4.5,1322629233
17,3949,4.5,1322629083
17,4226,4.0,1305696762
17,4993,4.5,1305696817
17,5618,5.0,1322628751
17,5952,5.0,1305696823
17,6016,4.5,1322628668
17,6870,3.5,1322629189
17,7153,4.5,1305696820
17,33794,4.0,1305696851
17,48394,4.5,1322629142
17,48516,4.0,1305696748
17,58559,4.5,1305696675
17,60069,3.5,1305696839
17,68157,4.0,1305696894
17,68358,4.5,1322629267
17,78499,4.0,1305696624
17,79132,4.5,1305696716
17,80463,4.0,1305696734
18,1,3.5,1455209816
18,2,3.0,1455617462
18,6,4.0,1460138360
18,16,4.5,1461311583
18,32,4.0,1455209840
18,34,2.5,1455617533
18,36,4.0,1455617478
18,47,4.5,1455050013
18,50,5.0,1455049343
18,70,3.5,1455735732
18,104,2.5,1455748792
18,110,4.5,1455050170
18,111,4.0,1458516249
18,145,3.5,1456864434
18,163,4.0,1455748933
18,165,4.0,1455209902
18,208,3.0,1455617516
18,223,4.0,1455617470
18,231,2.5,1455748462
18,235,4.5,1455529905
18,260,4.0,1455049368
18,288,4.0,1455617466
18,293,4.5,1455050049
18,296,4.0,1455050745
18,318,5.0,1455049328
18,329,4.0,1455231677
18,337,4.0,1455748833
18,344,2.5,1455209869
18,356,4.5,1455050112
18,364,3.0,1455209887
18,367,2.5,1455618093
18,370,3.0,1455748940
18,377,2.5,1455209879
18,380,2.5,1455209846
18,435,2.0,1459946774
18,442,3.0,1455748803
18,457,3.5,1477432493
18,466,2.5,1459946776
18,480,3.5,1455209811
18,500,3.5,1455618095
18,508,4.0,1455749987
18,527,4.5,1455050006
18,541,4.0,1456745325
18,555,4.0,1504907725
18,586,3.5,1455748696
18,588,3.5,1455209912
18,589,4.5,1455209793
18,590,4.0,1455209837
18,593,4.5,1455050067
18,595,3.0,1455209900
18,608,4.5,1455050069
18,648,3.0,1455209873
18,653,3.0,1456955524
18,673,3.0,1455735781
18,778,4.5,1455050179
18,780,4.0,1455209824
18,784,2.0,1455735643
18,858,4.0,1455050024
18,904,4.5,1455050080
18,908,4.0,1455748398
18,919,4.0,1455748544
18,923,5.0,1455059762
18,924,4.0,1458516291
18,1036,4.0,1455618103
18,1080,4.5,1455231152
18,1089,4.0,1455051391
18,1136,4.5,1455210625
18,1148,4.5,1455050359
18,1193,4.5,1517686025
18,1196,4.0,1455209805
18,1198,4.0,1455049377
18,1201,5.0,1455051405
18,1203,5.0,1455050107
18,1206,4.5,1455050357
18,1207,4.5,1455050736
18,1208,3.5,1455051397
18,1210,4.5,1455209798
18,1213,4.5,1455050000
18,1214,4.0,1455050629
18,1219,4.5,1455050177
18,1221,5.0,1460242083
18,1222,4.5,1455050183
18,1234,4.5,1455820726
18,1240,4.0,1455618100
18,1246,4.0,1455618445
18,1247,4.5,1455050172
18,1252,4.0,1457565435
18,1270,4.0,1455748627
18,1276,4.0,1456438623
18,1291,4.0,1455059809
18,1356,4.5,1455231686
18,1370,3.5,1455748921
18,1374,4.5,1456958429
18,1391,3.0,1455529835
18,1466,4.0,1476901312
18,1517,2.5,1455748555
18,1527,3.5,1455050095
18,1544,3.5,1455735715
18,1580,3.5,1455748435
18,1608,3.0,1455735712
18,1617,4.0,1459375071
18,1625,3.5,1476823531
18,1653,3.5,1455748777
18,1676,3.5,1455735650
18,1682,3.0,1455231395
18,1704,4.0,1455050003
18,1721,4.0,1455748443
18,1732,4.5,1456958438
18,1784,3.5,1456672335
18,1917,3.0,1455748548
18,1954,4.0,1455749673
18,1961,4.0,1455050512
18,2000,4.0,1455529833
18,2011,3.5,1455748634
18,2012,3.0,1455748610
18,2028,4.0,1455209855
18,2115,4.0,1455748562
18,2194,3.5,1464994625
18,2268,4.0,1456672532
18,2291,4.0,1455748560
18,2324,4.5,1475001075
18,2329,4.0,1455209651
18,2470,3.0,1455529935
18,2542,4.5,1456584499
18,2571,4.5,1455209654
18,2683,2.5,1455231399
18,2692,3.0,1455231448
18,2706,3.5,1455231410
18,2762,4.5,1455209891
18,2918,3.5,1455748728
18,2959,4.5,1455049351
18,2997,4.0,1455231386
18,3052,4.5,1455231506
18,3081,4.0,1455231488
18,3147,4.0,1455231412
18,3253,3.0,1512850503
18,3578,4.5,1455209857
18,3751,3.5,1455529841
18,3785,2.0,1455231603
18,3793,4.0,1464994762
18,3949,4.5,1455529881
18,3994,2.5,1455231481
18,4011,4.5,1456958432
18,4226,4.5,1455231390
18,4239,4.0,1476901503
18,4262,4.0,1456772015
18,4306,4.0,1455209697
18,4816,3.0,1456919460
18,4886,4.0,1455209685
18,4896,3.5,1456923934
18,4963,4.0,1455209694
18,4973,4.0,1455209683
18,4993,4.5,1455209675
18,4995,4.5,1455209718
18,5218,4.0,1455209763
18,5349,4.0,1456923908
18,5418,4.0,1455749029
18,5445,4.0,1455209691
18,5459,2.5,1455050758
18,5481,3.0,1455050806
18,5669,3.5,1456919349
18,5816,3.5,1456923936
18,5952,3.5,1455209677
18,5956,4.0,1455050816
18,5989,4.0,1455209729
18,6333,4.0,1464994734
18,6365,3.5,1455750315
18,6373,3.5,1455049753
18,6377,4.0,1455049810
18,6378,3.0,1455049758
18,6539,4.5,1455049808
18,6863,3.5,1455049761
18,6870,4.0,1456780831
18,6874,3.5,1455049814
18,6934,3.0,1455750324
18,7147,4.5,1455049845
18,7153,4.5,1455049801
18,7361,4.0,1456924036
18,7438,3.5,1455654949
18,8360,3.5,1455654935
18,8361,3.0,1455231973
18,8368,3.5,1456923938
18,8641,2.5,1455060196
18,8644,3.5,1455049735
18,8665,4.0,1455749019
18,8961,3.5,1455209724
18,30793,4.0,1455050800
18,32587,3.5,1455654945
18,33794,4.5,1455050618
18,34405,3.5,1455231107
18,44191,4.5,1455050089
18,45499,4.0,1455231957
18,45722,4.0,1455049739
18,46578,3.5,1455059798
18,48394,4.0,1455049848
18,48516,4.5,1455049826
18,48780,4.5,1456958431
18,50872,3.5,1455059813
18,51662,3.5,1455049725
18,53125,3.5,1455231338
18,54286,4.0,1455050518
18,58559,4.0,1455049372
18,59315,4.0,1455618310
18,59784,4.0,1455749175
18,68157,3.5,1455059756
